object_path,product_id,picture_name,category_id,int_attr,str_attr,custom_content
item_image/81fa3fe9-4a82-a91b-172b-ea8171f2e122.jpg,81fa3fe9-4a82-a91b-172b-ea8171f2e122,81fa3fe9-4a82-a91b-172b-ea8171f2e122,4,1000,SBC,"{""color"": ""96A5FF""}"
item_image/839edc64-c1c1-80c3-dbb3-1ffe91a4fd5f.jpg,839edc64-c1c1-80c3-dbb3-1ffe91a4fd5f,839edc64-c1c1-80c3-dbb3-1ffe91a4fd5f,4,5000,sb and sbc,"{""color"": ""9E37D1""}"
item_image/910851d0-255e-1bce-f5e6-f842f0e639a2.jpg,910851d0-255e-1bce-f5e6-f842f0e639a2,910851d0-255e-1bce-f5e6-f842f0e639a2,4,1000,SBC,"{""color"": ""87CEFA""}"
item_image/9390626d-7034-ab66-1474-72ac4e4551c5.jpg,9390626d-7034-ab66-1474-72ac4e4551c5,9390626d-7034-ab66-1474-72ac4e4551c5,4,1000,SBC,"{""color"": ""B4C3FF""}"
item_image/a680eab6-3e75-d2f8-db85-6791441221e0.jpg,a680eab6-3e75-d2f8-db85-6791441221e0,a680eab6-3e75-d2f8-db85-6791441221e0,4,4000,sb and 11,"{""color"": ""FAF082""}"
item_image/a85df82e-7b71-144b-140e-2cfec4245972.jpg,a85df82e-7b71-144b-140e-2cfec4245972,a85df82e-7b71-144b-140e-2cfec4245972,4,5000,sb and sbc,"{""color"": ""FFA98F""}"
item_image/a9d36259-a1f2-f157-4403-f218c6d6744e.jpg,a9d36259-a1f2-f157-4403-f218c6d6744e,a9d36259-a1f2-f157-4403-f218c6d6744e,4,2000,SB and 1,"{""color"": ""9EF048""}"
item_image/ab25a863-a9ec-2153-85cc-5008729fda63.jpg,ab25a863-a9ec-2153-85cc-5008729fda63,ab25a863-a9ec-2153-85cc-5008729fda63,4,1000,SBC,"{""color"": ""91D8FA""}"
item_image/ab4e29d3-2c71-ed11-1431-65d69b3b2eb8.jpg,ab4e29d3-2c71-ed11-1431-65d69b3b2eb8,ab4e29d3-2c71-ed11-1431-65d69b3b2eb8,4,3000,sbc,"{""color"": ""CC47AD""}"
item_image/b15cf660-344b-20bb-8a87-52bc49fda68a.jpg,b15cf660-344b-20bb-8a87-52bc49fda68a,b15cf660-344b-20bb-8a87-52bc49fda68a,4,4000,sb and 11,"{""color"": ""FF8C0A""}"
item_image/b396df70-17c8-05ab-1865-92e093ac08ac.jpg,b396df70-17c8-05ab-1865-92e093ac08ac,b396df70-17c8-05ab-1865-92e093ac08ac,4,1000,SBC,"{""color"": ""28E7FF""}"
item_image/b5213229-ccec-7033-7543-fcd8e9044614.jpg,b5213229-ccec-7033-7543-fcd8e9044614,b5213229-ccec-7033-7543-fcd8e9044614,4,4000,sb and 11,"{""color"": ""E6A055""}"
item_image/b913f9a5-b86c-d9fe-1e6e-e6e6193ea0e9.jpg,b913f9a5-b86c-d9fe-1e6e-e6e6193ea0e9,b913f9a5-b86c-d9fe-1e6e-e6e6193ea0e9,4,2000,SB and 1,"{""color"": ""0A82FF""}"
item_image/b9ecf850-cf1b-3ae2-9ae4-c9446c9f8db2.jpg,b9ecf850-cf1b-3ae2-9ae4-c9446c9f8db2,b9ecf850-cf1b-3ae2-9ae4-c9446c9f8db2,4,3000,sbc,"{""color"": ""FF9E9B""}"
item_image/bcc579ff-bb6f-032e-adc3-aab92ca8bc3a.jpg,bcc579ff-bb6f-032e-adc3-aab92ca8bc3a,bcc579ff-bb6f-032e-adc3-aab92ca8bc3a,4,5000,sb and sbc,"{""color"": ""FA8282""}"
item_image/bd211d3b-1083-efeb-d847-66059b8a268b.jpg,bd211d3b-1083-efeb-d847-66059b8a268b,bd211d3b-1083-efeb-d847-66059b8a268b,4,2000,SB and 1,"{""color"": ""FFC0CB""}"
item_image/c572cdd4-97ad-aa28-5a86-4f20a9ecf126.jpg,c572cdd4-97ad-aa28-5a86-4f20a9ecf126,c572cdd4-97ad-aa28-5a86-4f20a9ecf126,4,2000,SB and 1,"{""color"": ""8AE634""}"
item_image/cbdb3561-f11c-982e-2681-57742120b7f5.jpg,cbdb3561-f11c-982e-2681-57742120b7f5,cbdb3561-f11c-982e-2681-57742120b7f5,4,2000,SB and 1,"{""color"": ""28288C""}"
item_image/cc7d63c2-156c-73f1-213a-bfda2cafa7eb.jpg,cc7d63c2-156c-73f1-213a-bfda2cafa7eb,cc7d63c2-156c-73f1-213a-bfda2cafa7eb,4,3000,sbc,"{""color"": ""FFCAD5""}"
item_image/cdb91f28-0d0d-102e-0dcc-4da7bf100c0d.jpg,cdb91f28-0d0d-102e-0dcc-4da7bf100c0d,cdb91f28-0d0d-102e-0dcc-4da7bf100c0d,4,5000,sb and sbc,"{""color"": ""464646""}"
item_image/ce8abe1c-cb47-e968-f6c1-7e196fcd1903.jpg,ce8abe1c-cb47-e968-f6c1-7e196fcd1903,ce8abe1c-cb47-e968-f6c1-7e196fcd1903,4,1000,SBC,"{""color"": ""A0AFFF""}"
item_image/d31fffea-d02a-ab76-1c00-6db46f77efbf.jpg,d31fffea-d02a-ab76-1c00-6db46f77efbf,d31fffea-d02a-ab76-1c00-6db46f77efbf,4,5000,sb and sbc,"{""color"": ""CD0000""}"
item_image/d8474c0f-75eb-719a-4f7d-815e9b2ef298.jpg,d8474c0f-75eb-719a-4f7d-815e9b2ef298,d8474c0f-75eb-719a-4f7d-815e9b2ef298,4,5000,sb and sbc,"{""color"": ""E782FF""}"
item_image/dc64bacb-71c8-4d11-beaf-69d92236cf21.jpg,dc64bacb-71c8-4d11-beaf-69d92236cf21,dc64bacb-71c8-4d11-beaf-69d92236cf21,4,5000,sb and sbc,"{""color"": ""FFB399""}"
item_image/dd545200-d215-d711-621f-7884801a6092.jpg,dd545200-d215-d711-621f-7884801a6092,dd545200-d215-d711-621f-7884801a6092,4,4000,sb and 11,"{""color"": ""FF9614""}"
item_image/e261117d-6ea4-edb8-a402-a70ae6ec6ab9.jpg,e261117d-6ea4-edb8-a402-a70ae6ec6ab9,e261117d-6ea4-edb8-a402-a70ae6ec6ab9,4,3000,sbc,"{""color"": ""FFA8A5""}"
item_image/e2bc4e0b-80b1-db18-bc6b-9fbafd29362da.jpg,e2bc4e0b-80b1-db18-bc6b-9fbafd29362da,e2bc4e0b-80b1-db18-bc6b-9fbafd29362d,4,1000,SBC,"{""color"": ""0AC9FF""}"
item_image/e38f2359-9be5-ed34-4b87-b059d45beec6.jpg,e38f2359-9be5-ed34-4b87-b059d45beec6,e38f2359-9be5-ed34-4b87-b059d45beec6,4,1000,SBC,"{""color"": ""00BFFF""}"
item_image/ec34da60-0eb4-1120-7a93-638b972d7e2f.jpg,ec34da60-0eb4-1120-7a93-638b972d7e2f,ec34da60-0eb4-1120-7a93-638b972d7e2f,4,1000,SBC,"{""color"": ""3CFBFF""}"
item_image/ecd5f79f-4ea6-2d60-786f-dc6560ec7d45.jpg,ecd5f79f-4ea6-2d60-786f-dc6560ec7d45,ecd5f79f-4ea6-2d60-786f-dc6560ec7d45,4,5000,sb and sbc,"{""color"": ""FFBDA3""}"
item_image/f2b45adc-4023-009a-6068-dbd57678f2f2.jpg,f2b45adc-4023-009a-6068-dbd57678f2f2,f2b45adc-4023-009a-6068-dbd57678f2f2,4,2000,SB and 1,"{""color"": ""00008C""}"
item_image/f588b751-e998-749d-929d-a72e312113fa.jpg,f588b751-e998-749d-929d-a72e312113fa,f588b751-e998-749d-929d-a72e312113fa,4,4000,sb and 11,"{""color"": ""C32E61""}"
item_image/f5f6cd06-20d1-91de-41f8-d612f6da5916.jpg,f5f6cd06-20d1-91de-41f8-d612f6da5916,f5f6cd06-20d1-91de-41f8-d612f6da5916,4,2000,SB and 1,"{""color"": ""55EE94""}"
item_image/f72b3287-5b03-dd37-e619-09979ccb698b.jpg,f72b3287-5b03-dd37-e619-09979ccb698b,f72b3287-5b03-dd37-e619-09979ccb698b,4,4000,sb and 11,"{""color"": ""F5AF64""}"
item_image/fb67c06b-b448-8dc7-cc38-a920a53bc551.jpg,fb67c06b-b448-8dc7-cc38-a920a53bc551,fb67c06b-b448-8dc7-cc38-a920a53bc551,4,1000,SBC,"{""color"": ""B9E2FA""}"
item_image/fbe35fc0-9d11-ce4c-bfc1-682ec85a3f4f.jpg,fbe35fc0-9d11-ce4c-bfc1-682ec85a3f4f,fbe35fc0-9d11-ce4c-bfc1-682ec85a3f4f,4,1000,SBC,"{""color"": ""AAB9FF""}"
item_image/fe23aa5c-1ee8-c1b8-a206-5bf55173da4c.jpg,fe23aa5c-1ee8-c1b8-a206-5bf55173da4c,fe23aa5c-1ee8-c1b8-a206-5bf55173da4c,4,4000,sb and 11,"{""color"": ""F0AA5F""}"
item_image/fe430559-5195-0b1d-677c-dd524a23bfc5.jpg,fe430559-5195-0b1d-677c-dd524a23bfc5,fe430559-5195-0b1d-677c-dd524a23bfc5,4,4000,sb and 11,"{""color"": ""A0522D""}"
